CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,P558G7,P558H1_7,P558H2_7,P558H3_7,P558H4_7,P558H5_7,P558H6_7,P558H7_7,P558H8_7,P558H9_7,P558H10_7,P558H11_7,P558H12_7,DOMINIO,ESTRATO,PANEL,FACTOR07,GASHOG2,MIEPERHO,llave_persona,Edad,P507_num,P510A1_num,P511A_num,Ocupado,Informal,CreditoFormal,TenenciaBilletera,UsoBilletera,CreditoInformal
015717,063,11,03,3,1,12,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4, ,276.81689453125,"30904,443359375",5,15717-63-11-3,12.0,,,,0,,0,0,0,0
015717,063,11,04,3,2,24,9,4,5,3,7,1,0.0,8.0,0.0,0,7,7,7,0,0,0,0,0,0,0,0,0,6,4, ,276.81689453125,"30904,443359375",5,15717-63-11-4,24.0,5.0,3.0,7.0,1,1.0,0,1,1,0
015717,063,11,05,5,2,2,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4, ,276.81689453125,"30904,443359375",5,15717-63-11-5,2.0,,,,0,,0,0,0,0
015717,074,11,01,1,1,43,6,5,4,1,2,5,0.0,8.0,9.0,0,7,7,7,0,0,0,0,0,0,0,0,0,6,4, ,276.81689453125,"59450,62890625",4,15717-74-11-1,43.0,4.0,1.0,2.0,1,0.0,1,1,1,0
015717,074,11,02,2,2,34,5,3,2,3, ,1,0.0,8.0,9.0,0,7,7,7,7,0,7,7,0,0,0,7,0,6,4, ,276.81689453125,"59450,62890625",4,15717-74-11-2,34.0,2.0,3.0,,1,1.0,1,1,1,0
015717,074,11,03,3,2,15,5,3,5,2,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,6,4, ,276.81689453125,"59450,62890625",4,15717-74-11-3,15.0,5.0,2.0,7.0,1,1.0,0,0,0,0
015717,074,11,04,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4, ,276.81689453125,"59450,62890625",4,15717-74-11-4,9.0,,,,0,,0,0,0,0
015717,085,11,01,1,2,44,5,2,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4, ,276.81689453125,"33954,10546875",4,15717-85-11-1,44.0,2.0,3.0,,1,1.0,0,0,0,0
015717,085,11,02,3,1,25,8,3,4,1,2,1,0.0,8.0,0.0,0,7,7,7,0,0,0,0,0,0,0,0,0,6,4, ,276.81689453125,"33954,10546875",4,15717-85-11-2,25.0,4.0,1.0,2.0,1,0.0,0,1,1,0
015717,085,11,03,3,1,24,7,1, , , , ,0.0,8.0,0.0,0,7,7,7,7,0,7,7,0,0,0,7,0,6,4, ,276.81689453125,"33954,10546875",4,15717-85-11-3,24.0,,,,0,,0,1,1,0
015717,085,11,04,3,2,20,7,1,3,3,7,1,0.0,8.0,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0,6,4, ,276.81689453125,"33954,10546875",4,15717-85-11-4,20.0,3.0,3.0,7.0,1,1.0,0,1,1,0
015718,025,11,01,1,2,38,8,3,4, ,6,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"24018,255859375",5,15718-25-11-1,38.0,4.0,,6.0,1,0.0,0,0,0,0
015718,025,11,02,2,1,39,6,5,4, ,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"24018,255859375",5,15718-25-11-2,39.0,4.0,,5.0,1,0.0,0,0,0,0
015718,025,11,03,3,1,13,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"24018,255859375",5,15718-25-11-3,13.0,,,,0,,0,0,0,0
015718,025,11,04,3,2,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"24018,255859375",5,15718-25-11-4,10.0,,,,0,,0,0,0,0
015718,025,11,05,3,1,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"24018,255859375",5,15718-25-11-5,1.0,,,,0,,0,0,0,0
015718,044,11,01,1,1,80,5,3, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"6151,90234375",2,15718-44-11-1,80.0,,,,0,,0,0,0,0
015718,044,11,02,2,2,68,5,3,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"6151,90234375",2,15718-44-11-2,68.0,2.0,3.0,,1,1.0,0,0,0,0
015718,065,11,01,1,2,61,3,1,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"5000,74169921875",1,15718-65-11-1,61.0,2.0,3.0,,1,1.0,0,0,0,0
015718,087,11,01,1,1,36,8,3,2,2, ,1,0.0,8.0,9.0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"40909,94921875",4,15718-87-11-1,36.0,2.0,2.0,,1,0.0,1,1,1,0
015718,087,11,02,2,2,34,6,5,2,2, ,1,0.0,8.0,9.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"40909,94921875",4,15718-87-11-2,34.0,2.0,2.0,,1,0.0,1,1,1,0
015718,087,11,03,3,2,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"40909,94921875",4,15718-87-11-3,8.0,,,,0,,0,0,0,0
015718,087,11,04,3,2,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"40909,94921875",4,15718-87-11-4,1.0,,,,0,,0,0,0,0
015718,108,11,01,1,1,61,8,3,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"32778,3125",2,15718-108-11-1,61.0,2.0,3.0,,1,1.0,0,0,0,0
015718,108,11,02,2,2,56,6,5,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"32778,3125",2,15718-108-11-2,56.0,5.0,3.0,7.0,1,1.0,0,0,0,0
015718,149,11,01,1,1,64,4,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"16739,41015625",4,15718-149-11-1,64.0,2.0,3.0,,1,1.0,0,0,0,0
015718,149,11,02,2,2,37,8,3,6, ,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"16739,41015625",4,15718-149-11-2,37.0,6.0,,7.0,1,1.0,0,0,0,0
015718,149,11,03,3,2,16,5,3, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,5, ,276.81689453125,"16739,41015625",4,15718-149-11-3,16.0,,,,0,,0,0,0,0
015718,149,11,04,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"16739,41015625",4,15718-149-11-4,3.0,,,,0,,0,0,0,0
015720,007,11,01,1,1,48,6,5,4,3,7,1,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"31957,595703125",2,15720-7-11-1,48.0,4.0,3.0,7.0,1,1.0,1,0,0,0
015720,007,11,02,2,2,54,5,1, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"31957,595703125",2,15720-7-11-2,54.0,,,,0,,0,0,0,0
015720,025,11,01,1,2,40,3,0,6, ,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"15907,001953125",3,15720-25-11-1,40.0,6.0,,7.0,1,1.0,0,0,0,0
015720,025,11,02,3,2,15,3,0, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,5, ,282.546539306641,"15907,001953125",3,15720-25-11-2,15.0,,,,0,,0,0,0,0
015720,025,11,03,3,1,7,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,282.546539306641,"15907,001953125",3,15720-25-11-3,7.0,,,,0,,0,0,0,0
015720,040,11,01,1,2,35,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"16595,322265625",4,15720-40-11-1,35.0,2.0,3.0,,1,1.0,0,0,0,0
015720,040,11,02,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,282.546539306641,"16595,322265625",4,15720-40-11-2,9.0,,,,0,,0,0,0,0
015720,040,11,03,3,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,282.546539306641,"16595,322265625",4,15720-40-11-3,8.0,,,,0,,0,0,0,0
015720,040,11,04,3,1,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,282.546539306641,"16595,322265625",4,15720-40-11-4,3.0,,,,0,,0,0,0,0
015720,056,11,01,1,1,35,8,3,3,1,2,1,0.0,8.0,0.0,0,7,7,0,7,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"24049,7421875",3,15720-56-11-1,35.0,3.0,1.0,2.0,1,0.0,0,1,1,0
015720,056,11,02,2,2,23,6,5, , , , ,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"24049,7421875",3,15720-56-11-2,23.0,,,,0,,1,0,0,0
015720,056,11,03,3,1,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,282.546539306641,"24049,7421875",3,15720-56-11-3,1.0,,,,0,,0,0,0,0
015720,106,11,01,1,1,25,6,5,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"21394,98828125",4,15720-106-11-1,25.0,4.0,3.0,7.0,1,1.0,0,0,0,0
015720,106,11,02,2,2,23,6,5, , , , ,0.0,8.0,9.0,0,7,7,7,7,0,0,0,0,0,0,7,0,6,5, ,282.546539306641,"21394,98828125",4,15720-106-11-2,23.0,,,,0,,1,1,1,0
015720,106,11,03,3,1,2,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,282.546539306641,"21394,98828125",4,15720-106-11-3,2.0,,,,0,,0,0,0,0
015720,106,11,04,10,2,18,7,1, , , , ,0.0,8.0,9.0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"21394,98828125",4,15720-106-11-4,18.0,,,,0,,1,1,1,0
015720,106,11,05,6,2,43,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,282.546539306641,"21394,98828125",4,15720-106-11-5,43.0,,,,0,,0,0,0,0
015720,135,11,01,1,1,49,3,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,282.546539306641,"8556,2255859375",1,15720-135-11-1,49.0,4.0,3.0,7.0,1,1.0,0,0,0,0
015723,018,11,01,1,2,48,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"15055,5234375",2,15723-18-11-1,48.0,2.0,3.0,,1,1.0,0,0,0,0
015723,018,11,02,3,1,16,5,4, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,5, ,276.81689453125,"15055,5234375",2,15723-18-11-2,16.0,,,,0,,0,0,0,0
015723,029,11,01,1,2,67,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"9365,3642578125",2,15723-29-11-1,67.0,,,,0,,0,0,0,0
015723,029,11,02,5,1,14,5,3, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,5, ,276.81689453125,"9365,3642578125",2,15723-29-11-2,14.0,,,,0,,0,0,0,0
015723,051,11,01,1,1,38,7,1,4,3,7,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"14259,0166015625",4,15723-51-11-1,38.0,4.0,3.0,7.0,1,1.0,0,1,0,0
015723,051,11,02,2,2,27,5,2,5,3,7,1,0.0,8.0,0.0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"14259,0166015625",4,15723-51-11-2,27.0,5.0,3.0,7.0,1,1.0,0,1,1,0
015723,051,11,03,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"14259,0166015625",4,15723-51-11-3,9.0,,,,0,,0,0,0,0
015723,051,11,04,3,1,5,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"14259,0166015625",4,15723-51-11-4,5.0,,,,0,,0,0,0,0
015723,062,11,01,1,2,45,8,3,2,3, ,1,0.0,8.0,0.0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"50561,92578125",3,15723-62-11-1,45.0,2.0,3.0,,1,1.0,0,1,1,0
015723,062,11,02,3,1,19,7,1,3,3,7,1,0.0,8.0,0.0,0,0,0,0,7,0,7,7,0,0,7,7,7,6,5, ,276.81689453125,"50561,92578125",3,15723-62-11-2,19.0,3.0,3.0,7.0,1,1.0,0,1,1,0
015723,062,11,03,3,2,13,5,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"50561,92578125",3,15723-62-11-3,13.0,,,,0,,0,0,0,0
015723,073,11,01,1,2,55,1, ,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"7036,56884765625",1,15723-73-11-1,55.0,2.0,3.0,,1,1.0,0,1,0,0
015723,084,12,01,1,1,34,6,5,3,2,7,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"17768,439453125",5,15723-84-12-1,34.0,3.0,2.0,7.0,1,1.0,0,1,0,0
015723,084,12,02,2,2,28,6,5, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"17768,439453125",5,15723-84-12-2,28.0,,,,0,,0,1,0,0
015723,084,12,03,3,2,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"17768,439453125",5,15723-84-12-3,11.0,,,,0,,0,0,0,0
015723,084,12,04,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"17768,439453125",5,15723-84-12-4,9.0,,,,0,,0,0,0,0
015723,084,12,05,3,2,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"17768,439453125",5,15723-84-12-5,6.0,,,,0,,0,0,0,0
015723,084,22,01,1,2,32,4,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5, ,276.81689453125,"4760,876953125",3,15723-84-22-1,32.0,2.0,3.0,,1,1.0,0,0,0,0
015723,084,22,02,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"4760,876953125",3,15723-84-22-2,9.0,,,,0,,0,0,0,0
015723,084,22,03,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5, ,276.81689453125,"4760,876953125",3,15723-84-22-3,3.0,,,,0,,0,0,0,0
015726,009,11,01,1,2,43,7,1, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"19120,3984375",5,15726-9-11-1,43.0,,,,0,,0,0,0,0
015726,009,11,02,3,2,20,9,4, , , , ,0.0,8.0,0.0,0,7,7,7,7,0,7,0,0,0,0,0,0,6,4,1,282.546539306641,"19120,3984375",5,15726-9-11-2,20.0,,,,0,,0,1,1,0
015726,009,11,03,3,2,15,5,4, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,4,1,282.546539306641,"19120,3984375",5,15726-9-11-3,15.0,,,,0,,0,0,0,0
015726,009,11,04,3,2,22,6,5,3,1,2,3,0.0,8.0,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"19120,3984375",5,15726-9-11-4,22.0,3.0,1.0,2.0,1,0.0,0,1,1,0
015726,009,11,05,5,1,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"19120,3984375",5,15726-9-11-5,1.0,,,,0,,0,0,0,0
015726,009,11,06,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"19120,3984375",5,15726-9-11-6,,,,,0,,0,0,0,0
015726,028,11,01,1,1,52,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"17020,556640625",4,15726-28-11-1,52.0,2.0,3.0,,1,1.0,0,0,0,0
015726,028,11,02,2,2,51,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"17020,556640625",4,15726-28-11-2,51.0,2.0,3.0,,1,1.0,0,0,0,0
015726,028,11,03,3,1,21,6,5,3,3,2,2,4.0,8.0,0.0,0,7,7,0,7,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"17020,556640625",4,15726-28-11-3,21.0,3.0,3.0,2.0,1,0.0,1,1,1,0
015726,028,11,04,3,2,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"17020,556640625",4,15726-28-11-4,10.0,,,,0,,0,0,0,0
015726,046,11,01,1,1,31,10,5,3,1,2,4,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"55897,3515625",5,15726-46-11-1,31.0,3.0,1.0,2.0,1,0.0,0,1,0,0
015726,046,11,02,2,2,33,8,3,2,3, ,1,0.0,8.0,0.0,0,7,0,7,0,0,7,0,0,0,0,0,0,6,4,1,282.546539306641,"55897,3515625",5,15726-46-11-2,33.0,2.0,3.0,,1,1.0,0,1,1,0
015726,046,11,03,3,1,5,2,2,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"55897,3515625",5,15726-46-11-3,5.0,,,,0,,0,0,0,0
015726,046,11,04,3,1,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"55897,3515625",5,15726-46-11-4,1.0,,,,0,,0,0,0,0
015726,046,11,05,6,1,64,6,5,4,1,2,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"55897,3515625",5,15726-46-11-5,64.0,4.0,1.0,2.0,1,0.0,0,0,0,0
015726,084,11,01,1,1,68,4,5,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"5929,341796875",2,15726-84-11-1,68.0,4.0,3.0,7.0,1,1.0,0,0,0,0
015726,084,11,02,2,2,73,3,3, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"5929,341796875",2,15726-84-11-2,73.0,,,,0,,0,0,0,0
015726,084,11,03,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"5929,341796875",2,15726-84-11-3,,,,,0,,0,0,0,0
015726,084,11,04,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"5929,341796875",2,15726-84-11-4,,,,,0,,0,0,0,0
015726,084,11,05,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"5929,341796875",2,15726-84-11-5,,,,,0,,0,0,0,0
015726,102,11,01,1,2,43,3,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"19423,2109375",2,15726-102-11-1,43.0,2.0,3.0,,1,1.0,0,0,0,0
015726,102,11,02,3,2,18,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"19423,2109375",2,15726-102-11-2,18.0,,,,0,,0,0,0,0
015726,102,11,03,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,282.546539306641,"19423,2109375",2,15726-102-11-3,,,,,0,,0,0,0,0
015726,121,11,01,1,2,59,3,2,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,282.546539306641,"30395,404296875",1,15726-121-11-1,59.0,2.0,3.0,,1,1.0,0,0,0,0
015727,010,11,01,1,1,36,3,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,258.768676757813,"43382,16015625",5,15727-10-11-1,36.0,4.0,3.0,7.0,1,1.0,0,0,0,0
015727,010,11,02,2,2,31,4,0,4,3,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,258.768676757813,"43382,16015625",5,15727-10-11-2,31.0,4.0,3.0,7.0,1,1.0,0,0,0,0
015727,010,11,03,3,2,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,258.768676757813,"43382,16015625",5,15727-10-11-3,11.0,,,,0,,0,0,0,0
015727,010,11,04,3,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,258.768676757813,"43382,16015625",5,15727-10-11-4,8.0,,,,0,,0,0,0,0
015727,010,11,05,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,258.768676757813,"43382,16015625",5,15727-10-11-5,3.0,,,,0,,0,0,0,0
015727,017,11,01,1,2,60,4,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,258.768676757813,"31438,041015625",3,15727-17-11-1,60.0,2.0,3.0,,1,1.0,0,1,0,0
015727,017,11,02,3,2,22,8,3,4,2,2,2,0.0,8.0,0.0,0,7,7,7,7,0,0,7,0,0,7,0,7,6,4,1,258.768676757813,"31438,041015625",3,15727-17-11-2,22.0,4.0,2.0,2.0,1,0.0,0,1,1,0
015727,017,11,03,3,1,16,5,4, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,4,1,258.768676757813,"31438,041015625",3,15727-17-11-3,16.0,,,,0,,0,0,0,0
015727,026,11,01,1,1,37,6,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,258.768676757813,"24802,298828125",5,15727-26-11-1,37.0,2.0,3.0,,1,1.0,0,1,0,0
015727,026,11,02,2,2,37,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,258.768676757813,"24802,298828125",5,15727-26-11-2,37.0,2.0,3.0,,1,1.0,0,0,0,0
015727,026,11,03,3,2,13,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,258.768676757813,"24802,298828125",5,15727-26-11-3,13.0,,,,0,,0,0,0,0
015727,026,11,04,3,2,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,258.768676757813,"24802,298828125",5,15727-26-11-4,8.0,,,,0,,0,0,0,0
015727,026,11,05,3,2,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,4,1,258.768676757813,"24802,298828125",5,15727-26-11-5,1.0,,,,0,,0,0,0,0
015727,030,11,01,1,1,24,6,5,4,2,7,1,0.0,8.0,9.0,0,7,7,7,7,0,7,7,0,0,0,0,0,6,4,1,258.768676757813,"13694,3623046875",1,15727-30-11-1,24.0,4.0,2.0,7.0,1,1.0,1,1,1,0
015729,002,11,01,1,1,44,6,5,4,1,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"50043,96484375",6,15729-2-11-1,44.0,4.0,1.0,1.0,1,0.0,0,0,0,0
015729,002,11,02,2,2,43,5,1,1,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"50043,96484375",6,15729-2-11-2,43.0,1.0,3.0,,1,0.0,0,0,0,0
015729,002,11,03,3,2,23,7,1, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"50043,96484375",6,15729-2-11-3,23.0,,,,0,,0,1,0,0
015729,002,11,04,3,2,22,9,3, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"50043,96484375",6,15729-2-11-4,22.0,,,,0,,0,0,0,0
015729,002,11,05,3,2,19,7,1, , , , ,0.0,8.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,7,6,5,1,276.81689453125,"50043,96484375",6,15729-2-11-5,19.0,,,,0,,0,1,1,0
015729,002,11,06,3,1,13,5,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5,1,276.81689453125,"50043,96484375",6,15729-2-11-6,13.0,,,,0,,0,0,0,0
015729,056,11,01,1,2,33,8,3, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"29245,21484375",5,15729-56-11-1,33.0,,,,0,,0,0,0,0
015729,056,11,02,2,1,43,8,3,4,3,7,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"29245,21484375",5,15729-56-11-2,43.0,4.0,3.0,7.0,1,1.0,0,1,0,0
015729,056,11,03,3,1,12,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5,1,276.81689453125,"29245,21484375",5,15729-56-11-3,12.0,,,,0,,0,0,0,0
015729,056,11,04,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5,1,276.81689453125,"29245,21484375",5,15729-56-11-4,9.0,,,,0,,0,0,0,0
015729,056,11,05,3,2,7,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5,1,276.81689453125,"29245,21484375",5,15729-56-11-5,7.0,,,,0,,0,0,0,0
015729,127,11,01,1,1,28,6,5,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"20483,8828125",3,15729-127-11-1,28.0,4.0,3.0,7.0,1,1.0,0,0,0,0
015729,127,11,02,2,2,27,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"20483,8828125",3,15729-127-11-2,27.0,,,,0,,0,0,0,0
015729,127,11,03,3,1,7,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5,1,276.81689453125,"20483,8828125",3,15729-127-11-3,7.0,,,,0,,0,0,0,0
015729,150,11,01,1,2,39,6,5,1,2, ,1,0.0,8.0,0.0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,5,1,276.81689453125,"25781,2109375",3,15729-150-11-1,39.0,1.0,2.0,,1,0.0,0,1,1,0
015729,150,11,02,3,2,20,9,2, , , , ,0.0,8.0,0.0,0,0,7,0,0,0,0,7,0,0,0,0,0,6,5,1,276.81689453125,"25781,2109375",3,15729-150-11-2,20.0,,,,0,,0,1,1,0
015729,150,11,03,3,2,13,5,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,5,1,276.81689453125,"25781,2109375",3,15729-150-11-3,13.0,,,,0,,0,0,0,0
